Date;Total Mails;Total Detected;Hidden Partial;Hidden Full;1and1;AOL;AdobeMarketingCloud;Amazon;AppRiver;Apple;CenturyLink;Cisco;Comcast;Epsilon;ExperianMarketingServices;Fujitsu;GoDaddy;Google;MAXMailProtection;McAfee;Microsoft;Mimecast;NTT Communications;OVH;Oracle;Proofpoint;Rackspace;Salesforce;SoftLayer;Strato;Symantec;TrendMicro;VMware;Virtustream;Yahoo
2001-02;7056;616;488;461;;4;;;;;2;;;;;2;;;;;18;;2;;463;;;;;;;;;;
2001-03;8466;1059;879;855;1;2;2;;;;;;;;;;;;;;21;;8;1;847;;;1;;;;;;;2
2001-04;6640;827;658;635;;7;;;;;2;;;;;;;;;;30;;;;620;;;;;;;;;;1
2001-05;6793;809;567;546;;9;;;;;1;;;;;1;;;;;14;;;;540;;;;;;;;;;3
2001-06;7623;1073;732;703;;19;;;;;;;;;;1;;;;;34;;;;680;;;;;;;;;;2
2001-07;8965;1111;869;839;;16;;;;;10;;;;;5;;;;;12;;8;;816;;;;;;;;;;3
2001-08;9427;1360;1078;1046;;20;5;1;;;6;;;;;;;;;;24;;3;;1019;;;;;;;;;;4
2001-09;6924;1033;749;704;;4;7;;;;5;;;;;;;1;;;12;;1;;721;;;;;;;;;;1
2001-10;8105;1126;904;874;1;20;3;;;;10;;;;;1;;;;;11;;13;;848;;;;;;;;;;
2001-11;9166;951;717;708;1;14;3;;;;4;;;;;1;;;;;23;;;;673;;;;;;;;;;1
2001-12;5819;1134;969;955;;15;2;;;;1;;;;;;;;;;9;;1;;938;;;;;1;;;;;3
2002-01;8344;1050;746;731;3;16;2;;;;;;;;;4;;7;;;12;;3;;697;;;;;;;;;;4
2002-02;9375;1237;946;920;;12;2;;;;2;;;;;19;;6;;;15;;3;;877;;;;;1;;;;;9
2002-03;10074;1675;1201;1177;1;2;4;;;13;10;;;;;2;;;;;11;;;;1156;;;;;;;;;;2
2002-04;8747;991;693;665;3;4;6;;;6;11;;;;;4;;1;;;20;;;2;624;;;;;1;;;;;13
2002-05;7253;744;450;440;2;9;;;;;7;;;;;1;;;;;3;;1;;419;;;;;;;;;;9
2002-06;7347;882;626;606;3;10;;;;;2;;;;;;;;;;19;;1;;586;;;;;5;;;;1;6
2002-07;8242;866;562;550;;12;1;;;1;3;;;;;1;;;;;17;;2;;516;;;;;1;7;;;;4
2002-08;6003;723;480;466;2;18;1;;;;;;;;;;;;;;10;;;;440;;;;;;;;;;16
2002-09;8009;1184;907;885;2;29;1;;;;;;;;;;;;;1;10;;;;853;;;;;;;;;1;13
2002-10;9198;1670;1118;1068;1;16;;;;;1;;;;;4;;1;;;21;;20;;1043;;;;;;;;;;16
2002-11;11275;2821;1404;1358;2;19;;;;;1;;;;;19;;;;;23;;;;1343;;;;;1;;;;;10
2002-12;8062;1859;488;471;1;9;;1;;;1;;;;;;;5;;;5;;;;464;;;;;1;;;;;4
